Link,Title,Location,Salary,Summary
https://kr.indeed.com//rc/clk?jk=b66e8ebedaabf145&fccid=dd616958bd9ddc12&vjs=3,AI 개발자 헬스케이 플랫폼 기업,서울특별시,,"경력 5년 이상 - AI, 데이터사이언스 실무 경력 2년 이상 - Linux 환경에 능숙 - 높은 수준의 
Python 구현 능력 - AI 관련 포트폴리오, 논문 혹은 경험 URL 제출 필수 ※ 우대사항 - AI, 통계학..."
https://kr.indeed.com//rc/clk?jk=8c32b5db8ab28c7d&fccid=32b9af632cf3b9f9&vjs=3,"[광고 추천] 데이터 과학자, 기계학습(머신러닝) 전문가 모집",성남 판교역,,"학습(머신러닝), 딥러닝에 관한 지식과 경험이 풍부한 분 하나 이상의 프로그래밍 언어에 능통한 분 (예, 
Python, R, Java, Scala, C/C++, Golang 등) 단, 주니어는 기계학습 기초 지식과 개발 역량..."
https://kr.indeed.com//rc/clk?jk=59ec61c6aa779d55&fccid=c46411dafcae5d08&vjs=3,Systems/Devops Team Lead,부산광역시,,"scripting and automation skills in Bash, PowerShell, or 
Python. Proven track record of successfully delivering large-scale..."
https://kr.indeed.com//rc/clk?jk=a7eec8d4e8eb8574&fccid=57ed5f0210b0681a&vjs=3,CS Field Application Engineer,대한민국,,"이상 반도체 및 High-tech 분야의 경력자 (관련학과 석사 이상 학위 보유) Personal skills 분석적 사고를 바탕으로한 문제해결 능력 기술적 분석을 위한 script 활용 능력(Matlab, 
Python 등)"
https://kr.indeed.com//rc/clk?jk=c130ad24ffc25b72&fccid=62e29f1ce04435f3&vjs=3,기술연구소 (AI연구 및 Python개발 / 드론 영상처리),고양 덕양구,,"어링 기술연구소 (AI연구 및 
Python개발 / 드론 영상처리) 채용 4... 프로그래밍 ㆍBig Data 활용 및 Smart plant ㆍR 및 
Python 기반 프로그램 개발 ㆍ정부출연사업 제안서 작성 [근무부서 및 직급..."
https://kr.indeed.com//rc/clk?jk=c5a2d1029018e4ba&fccid=7e545d7535e24baa&vjs=3,Expat: Experimental Physicist Tuning an Monitoring,경기도 화성,,"Experience in using office programs and Unix (Linux) 
Python and Jira experience is preferred. Deliberate and organized work..."
https://kr.indeed.com//rc/clk?jk=9218706a68b42032&fccid=89ba5958af4f15d2&vjs=3,Quant & Derivatives Team 인턴,대한민국,,"계약서 검토, 거래 부킹(Booking) 및 관리, 신상품개발 참여 (Simulation 등) - 
Python 또는 Excel VBA 가능 시 우대 - 계약조건 : 3개월~1년 인턴사원 근무 2. 지원방법 - 제출방법..."
https://kr.indeed.com//rc/clk?jk=34f22fafb415ec3c&fccid=35209469e1b8c72c&vjs=3,Data Analyst,서울 영등포구,,"가지신 분 Business Intelligence 시스템 및 비즈니스 리포팅 툴의 활용 능력 프로그래밍 언어(
Python/R, etc)를 활용하여 데이터 분석이 가능하신 분 더 나은 데이터 기반 서비스를 만들기 위해 동료들과..."
https://kr.indeed.com//rc/clk?jk=d5359470266f3880&fccid=08b98c3fea350315&vjs=3,미래금융팀 경력직원(시스템운영),대한민국,,"활용한 DevOps 사용 경험 · 클라우드 서비스 이용 경험(IaaS, PaaS) · 프로그램 언어(C, 
Python, Java 등) - 공통사항 · 당사 내부 규정상 결격사유 없는 자 3. 원서접수 - 접수기간: 2021..."
https://kr.indeed.com//company/No-Deviation-Pte-Ltd/jobs/Data-Scientist-f5a55624fe53d770?fccid=1685f7430879dfc6&vjs=3,Data Scientist (KOREA),충청북도 청주,,"data visualization * Experience using tools... SAS JMP, 
Python, Matlab, KNIME, and SIMCA * Experience with developing..."
https://kr.indeed.com//rc/clk?jk=100cb32e95d18fc1&fccid=842365965c1f45a0&vjs=3,[대형증권사] IT보안,서울 강남구,,"기획 운영 - 인증서비스 마케팅 - 신원확인업무 기획 학력사항: 대학교(4년)졸업 -이공계 전공, C#,
Python,JavaScript,SQL 사용 가능 우대 0 명 근무조건 고용형태: 정규직급여조건: 연봉 협의 후 결정..."
https://kr.indeed.com//rc/clk?jk=7f13c34298c6450b&fccid=e65c7a7fd4f89d1c&vjs=3,코스닥 상장 게임회사 서비스 보안 담당자,성남 분당구,"연봉 60,000,000원 - 70,000,000원","분 - IDS / IPS 패턴 분석 및 Rule 개발 경력이 있는 분 - 각종 스크립트 언어(Perl, 
Python, shell script 등)의 활용 능력을 갖춘 분[근무부서 및 직급/직책]직급/직책: 대리, 과장 [자격..."
https://kr.indeed.com//rc/clk?jk=1806287902a1a36e&fccid=32b9af632cf3b9f9&vjs=3,[데이터센터] (경력/신입) 카카오 데이터센터 Data Scientist 모집,성남 판교역,,"않고, 기술이 비즈니스 가치로 변모할 수 있는 그 가능성에 집중합니다. 지원자격 필수사항 Go, 
Python, Scala, Java, C/C++ 중 하나 이상의 언어에 능숙하신 분 SQL 또는 HiveQL에 능숙하신..."
https://kr.indeed.com//rc/clk?jk=708845b0028e67c6&fccid=957e7269e39d7d9c&vjs=3,자산운용본부 및 마케팅 인턴사원(체험형),대한민국,,"년 07월 이내 졸업예정자 - MS Office(엑셀, 워드, 파워포인트) 능력 우수자 - 프로그래밍 (
Python, R 등) 능력 - 산업 및 기업 리서치(기업Valuation 경험자) - UX/ UI 능력 2. 기간 ㆍ..."
https://kr.indeed.com//rc/clk?jk=e5448ffc7d6ecf02&fccid=e34932b8232a173b&vjs=3,FPGA 플랫폼 엔지니어 (딥러닝 하드웨어 프로세서 개발),성남 분당구,"연봉 40,000,000원 - 100,000,000원","사용 경험(Chip Scope/SignalTap) - Language: 
Python/Perl, C/C++ - Vivado 또는 Synplify 또는... SignalTap) - Language: 
Python/Perl, C/C++..."
https://kr.indeed.com//rc/clk?jk=15edcadd124ad99a&fccid=aba87288e4cc3687&vjs=3,매칭 데이터분석,성남 분당구,,"최적화 된 모델을 적용하고 평가합니다. 지원자격 [이런 경험을 가진 파티원을 찾습니다.] - SQL, 
Python 등의 언어를 통해 데이터를 가공한 경험이 있는 분을 찾습니다. - 문제에 적합한 머신러닝 모델을 선택하고..."
https://kr.indeed.com//rc/clk?jk=ac9068957c550cb3&fccid=32b9af632cf3b9f9&vjs=3,데이터 전문가(모델러/분석가/엔지니어) 모집,성남 판교역,,"대용량 데이터를 효율적으로 사용하기 위한 기반 데이터 가공 지원자격 데이터 사이언스를 위한 언어(R/
Python/Scala) 및 도구(scikit-learn/Spark MLlib/Tensorflow/Pytorch 등)를..."
https://kr.indeed.com//rc/clk?jk=bea34fbb2f401c90&fccid=e90e80bc9ed9a53f&vjs=3,Machine Learning Engineer (LINE TIMELINE),대한민국,,"사용자 임베딩을 생성하여 추천에 활용합니다. Jupyter 환경에서 
Python, Spark, Pyspark 등을 활용하여 데이터 분석하고 모델링... 대용량 데이터 처리 프레임워크와 
Python, SQL 등의 언어를 능숙하게..."
https://kr.indeed.com//rc/clk?jk=f6880357422fc8ad&fccid=edb4bf50a19b70a9&vjs=3,Graduate Energy Storage Engineer,대한민국,,"Homer Grid, DigSilent PowerFactory, PSS®E, MATLAB/Simulink, 
Python. Self-motivated with an aspiration to develop a successful..."
https://kr.indeed.com//rc/clk?jk=9b06bfcc16e5fe06&fccid=fa74dbe28e96a04f&vjs=3,KAIST 문화기술연구소 비주얼미디어연구실(노준용 교수) 연수연구원 및 위촉연구원(전문연구요원 포함) 모집...,대전 유성구,,"및 비전 분야 박사 학위 소지자 - 컴퓨터 프로그래밍 가능자 (C++, 
Python 등 ) ※ 콘텐츠 제작 플랫폼 및 프로그램 개발을 위한 논문 구현... 퓨터 프로그래밍 가능자 (C++, 
Python 등 ) ※ 콘텐츠 제작 플랫..."
https://kr.indeed.com//rc/clk?jk=79304a56b5a6379b&fccid=bea74927fd353048&vjs=3,Business Analyst,대한민국,,"engineering related research. • Broad working knowledge of 
Python, Excel (inc. automation skills), Relational DBs, SQL..."
https://kr.indeed.com//rc/clk?jk=10c5107f8bac04ff&fccid=6e2a9dddd86c4648&vjs=3,[웹젠] 사내IT인프라(신입/경력),성남 분당구,,"Terraform 등 운영 경험이 있는 분 - Powershell, 
Python, Bash,Batch 작성이 가능한 분 - L2,L3 네트워크 기본... 있는 분 - Powershell, 
Python, Bash,Batch 작성이..."
https://kr.indeed.com//rc/clk?jk=1d387e7ee0065eae&fccid=66f3256daa1d8c41&vjs=3,(화학대기업) IT기획,성남 분당구,,"JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>PHP |인터넷·IT·통신·모바일·게임>웹프로그래머>
Python|인터넷·IT·통신·모바일·게임>웹프로그래머>ASP.NET|인터넷·IT·통신·모바일·게임>웹프로그래머>VB.NET"
https://kr.indeed.com//rc/clk?jk=45e2530522c7472a&fccid=f058eb095b8d3d23&vjs=3,"Python, 인공지능(AI) 외 신입/경력 정규직",성남 분당구,,"제출서류에 허위사실이 있을 경우 채용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>응용프로그래머>
Python|인터넷·IT·통신·모바일·게임>데이터베이스·DBA>Oracle DB|인터넷·IT·통신·모바일·게임>ERP..."
https://kr.indeed.com//rc/clk?jk=40462398c7170442&fccid=eeb16a4c5168d887&vjs=3,[기업부설연구소]AI기반 비전시스템 개발 정규직 전문연구원 모집,대한민국,,"지원자격 경력 1년 이상 undefined 대학교(4년) 우대조건 
Python, 미신러닝/딥러닝에 대한 폭넓은 기본지식, 최신 연구논문에 대한 이해... 전공 - 통계학 전공 - 직접 : 
Python, C++,Tensorflow..."
https://kr.indeed.com//rc/clk?jk=9193b9de45a0ac1c&fccid=6a7f2fa034a3fd36&vjs=3,Embedded Software Engineer - Connected,경기도 성남,,"skills with C, C++ and other script languages (i.e. 
python etc..) Strong knowledge... IOT devices communication protocols..."
https://kr.indeed.com//rc/clk?jk=bfe0f5ac4f32ec89&fccid=32b9af632cf3b9f9&vjs=3,추천 통계분석/데이터사이언티스트,성남 판교역,,"통계, 수학 관련 분야의 석사 또는 박사 학위 소지자 숙련된 데이터분석 능력 데이터 사이언스를 위한 언어(
Python/R) 를 하나 이상 능숙하게 다룰 수 있으신 분 분석 결과를 설득력있게 전달할 수 있는 분 우대사항..."
https://kr.indeed.com//rc/clk?jk=be95b5718905880f&fccid=6c9206aa5a609175&vjs=3,AI/빅데이터/클라우드 분야 (인재 Pool),서울,,"의미한 인사이트 발굴 - R, 
Python, SQL 등 Statistics... 등)의 다양한 솔루션을 활용하여 서비스 개발 경험자 2) Java,
Python 등 프로그래밍 개발 경험 보유자 3) Container 기반 서비스..."
https://kr.indeed.com//rc/clk?jk=764c34063040edd1&fccid=205b02ce77cbf40e&vjs=3,Machine Learning Engineer (LINE TIMELINE),대한민국,,"사용자 임베딩을 생성하여 추천에 활용합니다. Jupyter 환경에서 
Python, Spark, Pyspark 등을 활용하여 데이터 분석하고 모델링... 대용량 데이터 처리 프레임워크와 
Python, SQL 등의 언어를 능숙하게..."
https://kr.indeed.com//rc/clk?jk=d17da0baecf05910&fccid=9635ff240e3de5f6&vjs=3,데이터 분야 경력,서울,,"해가 뛰어난 자 - R, 
Python, SAS, SQL 등 활용 역량 우대사항(해당 내용 중 1개 이상) - ML/DL 경험 인력 우대 - 관련 분야 석사 이상 학위 소지자 우대 - R, 
Python등 데이터분석 모델링 경험..."
https://kr.indeed.com//rc/clk?jk=64e8a0d36e790764&fccid=9702ca14c9a11940&vjs=3,ASIC 디지털 로직설계 연계형 인턴,서울 서초구,,"설계 경험 - FPGA 기반의 Hardware 검증경험 - UVM 활용 역량 보유 - 스크립트 언어(
Python, Shell script, etc)를 활용한 automation 역량보유 함께하고 싶은 사람 - 새로운 것을..."
https://kr.indeed.com//rc/clk?jk=1fb3842081332589&fccid=205b02ce77cbf40e&vjs=3,ADS Data Analyst,대한민국,,"준하는 경력이 있으신 분 Hadoop 환경에 대한 이해를 기반으로 Hive SQL 사용이 능숙하신 분 R, 
Python을 모두 사용하여 통계 분석 및 예측 모델링이 가능하신 분 논리적 추론과 해석 및 분석 항목 도출을 통한..."
https://kr.indeed.com//rc/clk?jk=318c6841866ac8d5&fccid=dbcbf1153e0db6f9&vjs=3,(주)아이옵스 소프트웨어 개발자,대전 유성구,,"트스트랩, 웹개발, C++, C#, 
python, java 등 1개 이상의... 우대사항]- 자바스크립트, 부트스트랩, 웹개발, C++, C#, 
python, java 등 1개 이상의 개발환경 능숙자- Windows, Linux..."
https://kr.indeed.com//rc/clk?jk=07375dc4e800dfa9&fccid=32b9af632cf3b9f9&vjs=3,추천 시스템 소프트웨어 엔지니어,성남 판교역,,"관련 업무 경험자 우대사항 운영체제, 네트워크, 컴파일러, 데이터베이스에 대한 이해가 깊으신 분 
Python, C++, GPU 프로그래밍 숙련자 대용량/실시간 서비스 개발/운영 경험이 많으신 분 ICPC/TopCoder..."
https://kr.indeed.com//rc/clk?jk=f061ad59a499c0b2&fccid=6e2a9dddd86c4648&vjs=3,[웹젠] 보안분석(경력),성남 분당구,,"분 - 모의해킹 경험이 있는 분 - 침해사고 대응 경험이 있는 분 - 
Python 개발 능력을 보유한 분 ﻿ 우대사항 - 해킹 대회 입상자 • 기타... 사고 대응 경험이 있는 분 - 
Python 개발 능력을 보유한 분 ﻿ 우대..."
https://kr.indeed.com//rc/clk?jk=0a93d7d77f18285e&fccid=d055cc580fb1a1d9&vjs=3,한양디지텍(주) 기술연구소 신입직원,경기도 화성,"연봉 30,000,000원 - 35,000,000원","C++|인터넷·IT·통신·모바일·게임>응용프로그래머>VoIP|인터넷·IT·통신·모바일·게임>응용프로그래머>
Python|인터넷·IT·통신·모바일·게임>네트워크·서버·보안>정보시스템|인터넷·IT·통신·모바일·게임>네트워크·서버..."
